3.887999999999999545e+02	4.968000000000000114e+02	6.196000000000001364e+02	7.549999999999998863e+02	9.052000000000000455e+02	1.046000000000000000e+03	1.244000000000000000e+03	1.446000000000000227e+03	1.681999999999999773e+03	2.004999999999999773e+03	2.344999999999999545e+03	2.865000000000000455e+03	3.342000000000000000e+03	4.208000000000000000e+03	5.351999999999999091e+03	6.929000000000000000e+03	9.876000000000000000e+03	1.897000000000000000e+04	4.612000000000000000e+04	1.150000000000000000e+05	2.528000000000000000e+05	4.978000000000000582e+05	8.446000000000000000e+05	1.403000000000000000e+06	2.996000000000000000e+06	8.911000000000000000e+06	4.100000000000000000e+07	3.148000000000000000e+08	2.657000000000000000e+09	1.419000000000000000e+10	5.844000000000000763e+10	1.539000000000000305e+11	1.496000000000000000e+11	5.549000000000000000e+10	8.068000000000000954e+09	5.901000000000000000e+08	2.867000000000000000e+07	9.980000000000000000e+05	1.445999999999999709e+05
3.912000000000000455e+02	4.946999999999999886e+02	6.123999999999998636e+02	7.625000000000001137e+02	9.057999999999999545e+02	1.049000000000000000e+03	1.241000000000000000e+03	1.433999999999999773e+03	1.670000000000002046e+03	1.990000000000002046e+03	2.330000000000000909e+03	2.880000000000000909e+03	3.330000000000001819e+03	4.219000000000000000e+03	5.336000000000001819e+03	6.936000000000000000e+03	9.860000000000001819e+03	1.916000000000001819e+04	4.650000000000004366e+04	1.166000000000001164e+05	2.521999999999999418e+05	5.046000000000003492e+05	8.520000000000004657e+05	1.418000000000001164e+06	3.026000000000001863e+06	9.020000000000005588e+06	4.152000000000003725e+07	3.192000000000002980e+08	2.678000000000001907e+09	1.446000000000001907e+10	5.942000000000003815e+10	1.560000000000000610e+11	1.518000000000001221e+11	5.600000000000005341e+10	8.156000000000007629e+09	5.880000000000004768e+08	2.870000000000001118e+07	9.995000000000000000e+05	1.464000000000000291e+05
3.949999999999996589e+02	5.001999999999993634e+02	6.141999999999995907e+02	7.657999999999999545e+02	9.113999999999994088e+02	1.061999999999998636e+03	1.245999999999999318e+03	1.447999999999998181e+03	1.702999999999998863e+03	2.025999999999998636e+03	2.344999999999999545e+03	2.894999999999999545e+03	3.362999999999998636e+03	4.216000000000000000e+03	5.383999999999998181e+03	6.945000000000000000e+03	9.890000000000000000e+03	1.954999999999998909e+04	4.739999999999997090e+04	1.189999999999999272e+05	2.510000000000000291e+05	5.114999999999997672e+05	8.624999999999996508e+05	1.444999999999999302e+06	3.064999999999999069e+06	9.154999999999996275e+06	4.229999999999997765e+07	3.254999999999998212e+08	2.719999999999998569e+09	1.484999999999998856e+10	6.019999999999997711e+10	1.574999999999999695e+11	1.544999999999999084e+11	5.704999999999996948e+10	8.323999999999992371e+09	5.969999999999996424e+08	2.890999999999999255e+07	1.013999999999998487e+06	1.454000000000001746e+05
3.994999999999998863e+02	5.094999999999997158e+02	6.204999999999997726e+02	7.670000000000000000e+02	9.194999999999997726e+02	1.079999999999999545e+03	1.254999999999999773e+03	1.474999999999999091e+03	1.735999999999999545e+03	2.061999999999999545e+03	2.360000000000000000e+03	2.910000000000000000e+03	3.395999999999999545e+03	4.213000000000000000e+03	5.431999999999999091e+03	6.954000000000000000e+03	9.920000000000000000e+03	1.994000000000000364e+04	4.830000000000000728e+04	1.214000000000000291e+05	2.498000000000000000e+05	5.184000000000000582e+05	8.730000000000001164e+05	1.472000000000000233e+06	3.104000000000000466e+06	9.290000000000001863e+06	4.308000000000000745e+07	3.318000000000000596e+08	2.762000000000000477e+09	1.524000000000000381e+10	6.098000000000000763e+10	1.590000000000000305e+11	1.572000000000000305e+11	5.810000000000001526e+10	8.491999999999996185e+09	6.059999999999998808e+08	2.911999999999999627e+07	1.034999999999999418e+06	1.430000000000000582e+05
4.040000000000000568e+02	5.188000000000000682e+02	6.268000000000000682e+02	7.682000000000000455e+02	9.276000000000001364e+02	1.098000000000000227e+03	1.264000000000000000e+03	1.502000000000000227e+03	1.769000000000000455e+03	2.098000000000000455e+03	2.375000000000000000e+03	2.925000000000000000e+03	3.429000000000000455e+03	4.210000000000000000e+03	5.480000000000000000e+03	7.092000000000019099e+03	1.014600000000002910e+04	2.050000000000004366e+04	4.983000000000013097e+04	1.252000000000003201e+05	2.542000000000007276e+05	5.286000000000008149e+05	8.950000000000020955e+05	1.511000000000003027e+06	3.175000000000006519e+06	9.512000000000018626e+06	4.410000000000007451e+07	3.399000000000005364e+08	2.826000000000005245e+09	1.565000000000002098e+10	6.224000000000010681e+10	1.616000000000002136e+11	1.610000000000002747e+11	5.964000000000012207e+10	8.660000000000000000e+09	6.150000000000001192e+08	2.933000000000000373e+07	1.056000000000000233e+06	1.405999999999999709e+05
4.169999999999998295e+02	5.386999999999997044e+02	6.492999999999997272e+02	7.902999999999996135e+02	9.566999999999995907e+02	1.135999999999999545e+03	1.300999999999999545e+03	1.561999999999999318e+03	1.861999999999998636e+03	2.169999999999999091e+03	2.497999999999997726e+03	3.055999999999997726e+03	3.617999999999996817e+03	4.497999999999994543e+03	5.848999999999993634e+03	7.488000000000004547e+03	1.076400000000000728e+04	2.140000000000001091e+04	5.262000000000002910e+04	1.318000000000000873e+05	2.698000000000001746e+05	5.454000000000002328e+05	9.400000000000005821e+05	1.574000000000000698e+06	3.310000000000001397e+06	9.908000000000003725e+06	4.560000000000001490e+07	3.516000000000001192e+08	2.934000000000001431e+09	1.610000000000000572e+10	6.446000000000002289e+10	1.664000000000000610e+11	1.670000000000000610e+11	6.216000000000003052e+10	9.061999999999992371e+09	6.413999999999995232e+08	3.071999999999997765e+07	1.092999999999999534e+06	1.436999999999999127e+05
4.469999999999993179e+02	5.797999999999990450e+02	7.041999999999986812e+02	8.541999999999984539e+02	1.027799999999998363e+03	1.213999999999998181e+03	1.393999999999997726e+03	1.687999999999997044e+03	1.984999999999996362e+03	2.259999999999997272e+03	2.674999999999994543e+03	3.244999999999994543e+03	3.884999999999991815e+03	4.785999999999989996e+03	6.217999999999987267e+03	7.883999999999990905e+03	1.138199999999998545e+04	2.229999999999997817e+04	5.540999999999993452e+04	1.383999999999998545e+05	2.853999999999996508e+05	5.621999999999996508e+05	9.849999999999989523e+05	1.636999999999998603e+06	3.444999999999996740e+06	1.030399999999999069e+07	4.709999999999996275e+07	3.632999999999997020e+08	3.041999999999997616e+09	1.654999999999998856e+10	6.667999999999994659e+10	1.711999999999998779e+11	1.729999999999998474e+11	6.467999999999993896e+10	9.463999999999984741e+09	6.764999999999989271e+08	3.269999999999994040e+07	1.161999999999998370e+06	1.577999999999996508e+05
4.770000000000005116e+02	6.209000000000007731e+02	7.591000000000010459e+02	9.181000000000011596e+02	1.098900000000001228e+03	1.292000000000001364e+03	1.487000000000001592e+03	1.814000000000002274e+03	2.108000000000001364e+03	2.350000000000000909e+03	2.852000000000002274e+03	3.434000000000002274e+03	4.152000000000002728e+03	5.074000000000001819e+03	6.587000000000001819e+03	8.280000000000000000e+03	1.200000000000000000e+04	2.320000000000000000e+04	5.820000000000000000e+04	1.450000000000000000e+05	3.010000000000000000e+05	5.790000000000000000e+05	1.030000000000000000e+06	1.700000000000000000e+06	3.580000000000000000e+06	1.070000000000000000e+07	4.860000000000000000e+07	3.750000000000000000e+08	3.150000000000000000e+09	1.700000000000000000e+10	6.890000000000000000e+10	1.760000000000000000e+11	1.790000000000000000e+11	6.720000000000000000e+10	9.866000000000001907e+09	7.116000000000003576e+08	3.468000000000002235e+07	1.231000000000001164e+06	1.719000000000002619e+05
5.070000000000000000e+02	6.620000000000000000e+02	8.140000000000000000e+02	9.820000000000000000e+02	1.170000000000000000e+03	1.370000000000000000e+03	1.580000000000000000e+03	1.940000000000000000e+03	2.207999999999999545e+03	2.442999999999999545e+03	2.992999999999999545e+03	3.583999999999999545e+03	4.350000000000000000e+03	5.283999999999998181e+03	6.807999999999998181e+03	8.567999999999994543e+03	1.253999999999999091e+04	2.418999999999998181e+04	5.975999999999997090e+04	1.485999999999999418e+05	3.123999999999997672e+05	5.984999999999996508e+05	1.062999999999999534e+06	1.756999999999999069e+06	3.693999999999998137e+06	1.108999999999999255e+07	5.027999999999997020e+07	3.887999999999997616e+08	3.269999999999998093e+09	1.756999999999998856e+10	7.087999999999996948e+10	1.816999999999999084e+11	1.861999999999998779e+11	7.007999999999995422e+10	1.013999999999999809e+10	7.438999999999998808e+08	3.630999999999999255e+07	1.300000000000000000e+06	1.860000000000000000e+05
5.126999999999999318e+02	6.658999999999999773e+02	8.170000000000000000e+02	9.963999999999997499e+02	1.187999999999999773e+03	1.399999999999999545e+03	1.627999999999999091e+03	1.957999999999999773e+03	2.261999999999998636e+03	2.541999999999997726e+03	3.061999999999998181e+03	3.655999999999998181e+03	4.409999999999998181e+03	5.454999999999994543e+03	6.954999999999995453e+03	8.855999999999989086e+03	1.307999999999998181e+04	2.517999999999996362e+04	6.131999999999994179e+04	1.521999999999998836e+05	3.237999999999995925e+05	6.179999999999993015e+05	1.095999999999998836e+06	1.813999999999997905e+06	3.807999999999995809e+06	1.147999999999998696e+07	5.195999999999994040e+07	4.025999999999995232e+08	3.389999999999995708e+09	1.813999999999998093e+10	7.285999999999992371e+10	1.873999999999997864e+11	1.933999999999997559e+11	7.295999999999989319e+10	1.034999999999999428e+10	7.705999999999994040e+08	3.723999999999997765e+07	1.341999999999999302e+06	1.842000000000000291e+05
5.184000000000000909e+02	6.698000000000000682e+02	8.200000000000001137e+02	1.010800000000000296e+03	1.206000000000000455e+03	1.430000000000000682e+03	1.676000000000001137e+03	1.976000000000000455e+03	2.316000000000000909e+03	2.641000000000001819e+03	3.131000000000001364e+03	3.728000000000001364e+03	4.470000000000000909e+03	5.626000000000001819e+03	7.102000000000001819e+03	9.144000000000001819e+03	1.362000000000000364e+04	2.617000000000000728e+04	6.288000000000000728e+04	1.558000000000000291e+05	3.352000000000000582e+05	6.375000000000001164e+05	1.129000000000000233e+06	1.871000000000000466e+06	3.922000000000000931e+06	1.187000000000000186e+07	5.364000000000000745e+07	4.164000000000000596e+08	3.510000000000000954e+09	1.871000000000000381e+10	7.484000000000001526e+10	1.931000000000000305e+11	2.006000000000000305e+11	7.584000000000001526e+10	1.056000000000000191e+10	7.973000000000004768e+08	3.817000000000001490e+07	1.384000000000000931e+06	1.823999999999999709e+05
5.241000000000000227e+02	6.737000000000000455e+02	8.230000000000000000e+02	1.025200000000000045e+03	1.224000000000000000e+03	1.460000000000000227e+03	1.724000000000000227e+03	1.994000000000000000e+03	2.370000000000000000e+03	2.740000000000000000e+03	3.200000000000000000e+03	3.800000000000000000e+03	4.530000000000000000e+03	5.766999999999999091e+03	7.261999999999999091e+03	9.327999999999998181e+03	1.399999999999999636e+04	2.687999999999999272e+04	6.469999999999997817e+04	1.587999999999999709e+05	3.407999999999999418e+05	6.525999999999998836e+05	1.149999999999999767e+06	1.921999999999999534e+06	4.017999999999999069e+06	1.213999999999999814e+07	5.515999999999998510e+07	4.257999999999999404e+08	3.589999999999999523e+09	1.917999999999999619e+10	7.709999999999996948e+10	1.977999999999999390e+11	2.049999999999999695e+11	7.783999999999998474e+10	1.076999999999999809e+10	8.240000000000000000e+08	3.910000000000000000e+07	1.426000000000000233e+06	1.806000000000000000e+05
5.327999999999998408e+02	6.823999999999998636e+02	8.369999999999997726e+02	1.043999999999999773e+03	1.245999999999999773e+03	1.493999999999999545e+03	1.751999999999999773e+03	2.021999999999999545e+03	2.417999999999999091e+03	2.805999999999998636e+03	3.259999999999999091e+03	3.856999999999999091e+03	4.622999999999998181e+03	5.847999999999998181e+03	7.447999999999995453e+03	9.459999999999996362e+03	1.429999999999999091e+04	2.744999999999998181e+04	6.664999999999994179e+04	1.614999999999999127e+05	3.434999999999999418e+05	6.654999999999996508e+05	1.164999999999999534e+06	1.969999999999998603e+06	4.104999999999997206e+06	1.234999999999999441e+07	5.659999999999995530e+07	4.329999999999997616e+08	3.649999999999998093e+09	1.959999999999998856e+10	7.949999999999992371e+10	2.019999999999998779e+11	2.079999999999999084e+11	7.939999999999995422e+10	1.097999999999999428e+10	8.434999999999996424e+08	3.990999999999998510e+07	1.422000000000000233e+06	1.865999999999998836e+05
5.430000000000003411e+02	6.935000000000003411e+02	8.565000000000005684e+02	1.065000000000000682e+03	1.270000000000000682e+03	1.530000000000001137e+03	1.770000000000000455e+03	2.055000000000000909e+03	2.466000000000000909e+03	2.872000000000001364e+03	3.320000000000001364e+03	3.914000000000001364e+03	4.716000000000001819e+03	5.929000000000001819e+03	7.634000000000003638e+03	9.592000000000001819e+03	1.460000000000000364e+04	2.802000000000000728e+04	6.860000000000002910e+04	1.642000000000000291e+05	3.462000000000000582e+05	6.784000000000001164e+05	1.180000000000000233e+06	2.018000000000000466e+06	4.192000000000000931e+06	1.256000000000000186e+07	5.804000000000001490e+07	4.402000000000000596e+08	3.710000000000000954e+09	2.002000000000000381e+10	8.190000000000003052e+10	2.062000000000000610e+11	2.110000000000000305e+11	8.096000000000001526e+10	1.119000000000000381e+10	8.630000000000004768e+08	4.072000000000002235e+07	1.394999999999999302e+06	1.965000000000002910e+05
5.532000000000001592e+02	7.046000000000001364e+02	8.760000000000002274e+02	1.086000000000000227e+03	1.294000000000000227e+03	1.566000000000000455e+03	1.788000000000000227e+03	2.088000000000000455e+03	2.514000000000000455e+03	2.938000000000000455e+03	3.380000000000000455e+03	3.971000000000000455e+03	4.809000000000000909e+03	6.010000000000000000e+03	7.820000000000000000e+03	9.751999999999998181e+03	1.485999999999999818e+04	2.843000000000000000e+04	6.990000000000000000e+04	1.669999999999999709e+05	3.513999999999999418e+05	6.906999999999998836e+05	1.198999999999999767e+06	2.061999999999999767e+06	4.278999999999999069e+06	1.277999999999999814e+07	5.931999999999999255e+07	4.477999999999999404e+08	3.772999999999999523e+09	2.043999999999999619e+10	8.375000000000000000e+10	2.102999999999999695e+11	2.140999999999999695e+11	8.242000000000000000e+10	1.140000000000000000e+10	8.825000000000001192e+08	4.153000000000000745e+07	1.367999999999999767e+06	2.064000000000001164e+05
5.645999999999997954e+02	7.177999999999998408e+02	8.949999999999997726e+02	1.108999999999999773e+03	1.319999999999999545e+03	1.596999999999999773e+03	1.811999999999999545e+03	2.131999999999999091e+03	2.549999999999999545e+03	2.985999999999999545e+03	3.429999999999999545e+03	4.071999999999998636e+03	4.919999999999998181e+03	6.171999999999997272e+03	7.963999999999997272e+03	9.967999999999994543e+03	1.503999999999999636e+04	2.851999999999999636e+04	6.990000000000000000e+04	1.699999999999999418e+05	3.615999999999997672e+05	7.017999999999997672e+05	1.225999999999999302e+06	2.097999999999999069e+06	4.365999999999998137e+06	1.301999999999999441e+07	6.027999999999997765e+07	4.561999999999998212e+08	3.841999999999998569e+09	2.085999999999998856e+10	8.449999999999998474e+10	2.141999999999999084e+11	2.173999999999999084e+11	8.367999999999996948e+10	1.160999999999999619e+10	8.955999999999998808e+08	4.235999999999999255e+07	1.376999999999999069e+06	2.148999999999999418e+05
5.784000000000002046e+02	7.352000000000001592e+02	9.130000000000002274e+02	1.136000000000000227e+03	1.350000000000000455e+03	1.618000000000000227e+03	1.848000000000000455e+03	2.198000000000000909e+03	2.580000000000000909e+03	3.025000000000001364e+03	3.475000000000001364e+03	4.195000000000003638e+03	5.040000000000003638e+03	6.334000000000003638e+03	8.108000000000003638e+03	1.018400000000000364e+04	1.522000000000000364e+04	2.861000000000000000e+04	6.990000000000000000e+04	1.730000000000000582e+05	3.718000000000001746e+05	7.129000000000002328e+05	1.253000000000000466e+06	2.134000000000000466e+06	4.453000000000001863e+06	1.326000000000000373e+07	6.124000000000001490e+07	4.646000000000001192e+08	3.911000000000001431e+09	2.128000000000000763e+10	8.525000000000001526e+10	2.181000000000000610e+11	2.207000000000000610e+11	8.494000000000001526e+10	1.182000000000000572e+10	9.055000000000002384e+08	4.320000000000002235e+07	1.458000000000000931e+06	2.206000000000000582e+05
5.922000000000005002e+02	7.526000000000005912e+02	9.310000000000006821e+02	1.163000000000000909e+03	1.380000000000001137e+03	1.639000000000000682e+03	1.884000000000001364e+03	2.264000000000002274e+03	2.610000000000002274e+03	3.064000000000002728e+03	3.520000000000003183e+03	4.318000000000009095e+03	5.160000000000008185e+03	6.496000000000010914e+03	8.252000000000009095e+03	1.040000000000000546e+04	1.540000000000001637e+04	2.870000000000002910e+04	6.990000000000004366e+04	1.760000000000000582e+05	3.820000000000003492e+05	7.240000000000004657e+05	1.280000000000000466e+06	2.170000000000000931e+06	4.540000000000001863e+06	1.350000000000000931e+07	6.220000000000000745e+07	4.730000000000002384e+08	3.980000000000002861e+09	2.170000000000000000e+10	8.600000000000004578e+10	2.220000000000002441e+11	2.240000000000001526e+11	8.620000000000006104e+10	1.203000000000001335e+10	9.154000000000007153e+08	4.404000000000005960e+07	1.539000000000002794e+06	2.263000000000002037e+05
6.059999999999992042e+02	7.699999999999989768e+02	9.489999999999989768e+02	1.189999999999998408e+03	1.409999999999998181e+03	1.659999999999998863e+03	1.919999999999997954e+03	2.329999999999995907e+03	2.638999999999999545e+03	3.089000000000000000e+03	3.552000000000000000e+03	4.402000000000000000e+03	5.254999999999999091e+03	6.528000000000000909e+03	8.316000000000000000e+03	1.048999999999999818e+04	1.566999999999999454e+04	2.917999999999999272e+04	7.073999999999998545e+04	1.771999999999999709e+05	3.879999999999998836e+05	7.326999999999998836e+05	1.288999999999999767e+06	2.184999999999999534e+06	4.566999999999999069e+06	1.364999999999999814e+07	6.238000000000000000e+07	4.774999999999999404e+08	4.030999999999999046e+09	2.173000000000000000e+10	8.689999999999998474e+10	2.261999999999999390e+11	2.266999999999999390e+11	8.733999999999998474e+10	1.217999999999999809e+10	9.225000000000000000e+08	4.478999999999999255e+07	1.619999999999995343e+06	2.319999999999996508e+05
