7.783155229613560677e+09	1.607376074380923462e+10	2.287883769542578506e+10	4.111394322675874329e+10	8.197580613242611694e+10	1.234494490691355133e+11	2.342686232628128967e+11	3.493515261611515503e+11	3.972748878142489624e+11	4.317758018145990601e+11	4.888124634274039307e+11	5.858256839645852051e+11	7.095317685268774414e+11	8.684665195907236328e+11	1.070018797859775269e+12	1.259595610929489990e+12	1.348678515629997314e+12	1.500799946078426514e+12	1.788046720525781494e+12	2.090314500204804932e+12	2.405993913904496094e+12	2.708389549081451172e+12	2.971471944042384277e+12	3.053319416003066895e+12	3.076265081928569336e+12	3.146196163926003906e+12	3.160092207734734375e+12	3.053978872423151855e+12	2.902698843001574707e+12	2.709943919217027832e+12	2.410770178822291992e+12	2.162805260395434570e+12	2.039313231092425537e+12	1.900711248616235840e+12	1.720808092111244141e+12	1.520913556806191162e+12	1.293830108012651611e+12	1.024305901885930176e+12	8.829919090527995605e+11	8.661617473013067627e+11	8.503144706195018311e+11	8.363749361876318359e+11	8.257869947956405029e+11	8.203374540813326416e+11	8.225313976656359863e+11	8.369082952150396729e+11	8.723518971225808105e+11	9.629439503183410645e+11	1.222961534217904785e+12	1.847295317147758057e+12	2.021346001851515625e+12	1.682649552853751221e+12	1.378046027347901855e+12	1.107572229497506592e+12	8.707497051765546875e+11	6.680814446200831299e+11	5.025485850747761841e+11	2.836877193664591064e+11
7.869806982037572861e+09	1.626248484114911652e+10	2.316060756454957962e+10	4.163504828772969055e+10	8.303114169517919922e+10	1.245242483202899323e+11	2.358238966220033264e+11	3.512015037609990845e+11	3.990040180350275879e+11	4.333535543481734619e+11	4.903356436688966675e+11	5.874008988838830566e+11	7.111931029710543213e+11	8.702497952272465820e+11	1.071956177297719116e+12	1.261885716413692139e+12	1.351271226946915771e+12	1.503853014915346924e+12	1.791899331371619629e+12	2.095089756863549805e+12	2.411828251617354492e+12	2.715370040158391602e+12	2.979609815944910645e+12	3.062155886234444824e+12	3.085584327814644043e+12	3.156033763690501953e+12	3.169068092052258301e+12	3.061635599605381348e+12	2.908836766362479492e+12	2.714402531540344727e+12	2.413360263055972656e+12	2.163594357039328369e+12	2.038210383222520020e+12	1.897409920530013428e+12	1.714974794204011475e+12	1.512056880256837158e+12	1.281201533241346191e+12	1.006667653683652588e+12	8.656827031382659912e+11	8.540186669380512695e+11	8.434095872956060791e+11	8.348039732888511963e+11	8.296993032188299561e+11	8.299864038037303467e+11	8.383521533618764648e+11	8.596705319625404053e+11	9.034980997984636230e+11	1.006092136787676636e+12	1.289708747400094238e+12	1.967532935090761475e+12	2.160226587328224609e+12	1.798259327151867188e+12	1.472727412383727539e+12	1.183670175890386230e+12	9.305762904063085938e+11	7.139833051080821533e+11	5.370771821886530151e+11	3.031790466909635620e+11
7.957424895357219696e+09	1.645335392754529953e+10	2.344563191838711166e+10	4.216222779445207977e+10	8.409883890646247864e+10	1.256395434841121368e+11	2.374765947676651917e+11	3.532167023404369507e+11	4.009369483249381714e+11	4.351656155694101562e+11	4.921352563607039185e+11	5.893180405961461182e+11	7.132790393495622559e+11	8.725634120314365234e+11	1.074558013301920776e+12	1.264848282976266846e+12	1.354404060917846191e+12	1.507292341819290771e+12	1.795936865767706543e+12	2.099734090534925293e+12	2.417079653379797363e+12	2.721166222169994629e+12	2.985835229508425781e+12	3.068420349719360352e+12	3.091779653076677734e+12	3.162223133488092773e+12	3.174477231691482910e+12	3.065955088939903809e+12	2.911925631494683594e+12	2.716151681648420898e+12	2.413688404377330566e+12	2.162519632340083740e+12	2.035549273738033936e+12	1.892901369246291504e+12	1.708355236710271240e+12	1.502904334788354004e+12	1.268870549419330078e+12	9.900888224947255859e+11	8.497755159594929199e+11	8.431880839293464355e+11	8.377280545345584717e+11	8.343685147047702637e+11	8.346617989247725830e+11	8.406037845793941650e+11	8.550641239989987793e+11	8.832530163148256836e+11	9.354029393997968750e+11	1.049963896586429077e+12	1.357219770422719238e+12	2.088672186575001465e+12	2.299998781302212402e+12	1.914611312154083740e+12	1.568016648597183594e+12	1.260256668435317627e+12	9.907869602190220947e+11	7.601798539336303711e+11	5.718274516873356934e+11	3.227955076546019897e+11
8.046126462091428757e+09	1.664192800117230988e+10	2.372129071496893311e+10	4.266573136547563171e+10	8.511175801960693359e+10	1.267026744557620850e+11	2.390590230373316345e+11	3.551549406689872437e+11	4.028045754513253784e+11	4.369245832166162109e+11	4.938903566493762817e+11	5.911966759013410645e+11	7.153329556678551025e+11	8.748526724111005859e+11	1.077145243222711060e+12	1.267799020853606689e+12	1.357525320124638184e+12	1.510720090383438232e+12	1.799962274343713135e+12	2.104366352596087646e+12	2.422319780600140137e+12	2.726952913844393555e+12	2.992053947381743164e+12	3.074681611765872559e+12	3.097974981223904297e+12	3.168575487795653809e+12	3.182823520649007812e+12	3.076231518028609375e+12	2.924167882094188965e+12	2.730342955230962891e+12	2.429302097999030762e+12	2.179860209741695068e+12	2.055910888434015869e+12	1.916816649388117676e+12	1.736184604735687256e+12	1.535538928638004883e+12	1.307696500610932373e+12	1.037420479520136963e+12	8.979952590900463867e+11	8.849731316903131104e+11	8.730279113600494385e+11	8.631355396108975830e+11	8.568337577980229492e+11	8.560574407556284180e+11	8.635497028736911621e+11	8.842856502116907959e+11	9.280169578420007324e+11	1.031811700488957520e+12	1.320539567598149902e+12	2.011123566753559814e+12	2.206801787957906250e+12	1.837030393778670166e+12	1.504479903121025146e+12	1.209190496881180908e+12	9.506398234084200439e+11	7.293770216175992432e+11	5.486567441016459351e+11	3.097156873420776367e+11
8.135948172967387199e+09	1.682716085756044006e+10	2.398458580631501770e+10	4.313847743851400757e+10	8.605390598708050537e+10	1.276985391562017365e+11	2.405510195897189026e+11	3.569943857568978882e+11	4.045886434857944946e+11	4.386159059348526611e+11	4.955890846426267700e+11	5.930269815645063477e+11	7.173472789410114746e+11	8.771126962701413574e+11	1.079716411327570557e+12	1.270737616122563965e+12	1.360634692660099854e+12	1.514135942434138428e+12	1.803975215084627686e+12	2.108986189942154785e+12	2.427548285035658203e+12	2.732729794263773438e+12	2.998265700010940918e+12	3.080939477092021973e+12	3.104170187203199707e+12	3.175163898188213379e+12	3.195446544324693848e+12	3.095183175263075195e+12	2.949741179107133789e+12	2.762655538628744629e+12	2.467178799037748535e+12	2.224022508605629883e+12	2.109805175850709473e+12	1.982131594847599609e+12	1.814189510607396973e+12	1.629037553934961182e+12	1.421034070558375977e+12	1.177839941896048340e+12	1.039614662990994873e+12	1.003385171778724609e+12	9.680029037599119873e+11	9.344149577992403564e+11	9.040432173702578125e+11	8.785195093752026367e+11	8.600095843985795898e+11	8.524207652953203125e+11	8.633380132552008057e+11	9.232371345011662598e+11	1.131981536709313477e+12	1.643973775374214844e+12	1.774043078693498535e+12	1.476784672378018555e+12	1.209448068118127930e+12	9.720655672474600830e+11	7.642172524287832031e+11	5.863445752217514648e+11	4.410639436506569214e+11	2.489797563561213684e+11
8.226753824002293587e+09	1.701442998329673195e+10	2.425078495482638168e+10	4.361644858720806885e+10	8.700647914755705261e+10	1.287037358666416016e+11	2.420547353083127747e+11	3.588455029828723145e+11	4.063813518552470093e+11	4.403128901825893555e+11	4.972909696485650024e+11	5.948579757616778564e+11	7.193593875423302002e+11	8.793669151920504150e+11	1.082277214899138794e+12	1.273663750617098877e+12	1.363731862413467773e+12	1.517539575525250244e+12	1.807975341404520020e+12	2.113593244779468994e+12	2.432764813862215332e+12	2.738496538349415527e+12	3.004470214433708496e+12	3.087193748058499023e+12	3.110365144591150879e+12	3.181759782376013672e+12	3.208160549969969727e+12	3.114316617517817383e+12	2.975592344292509766e+12	2.795344817308620117e+12	2.505517532678282715e+12	2.268740836884212891e+12	2.164394066093997559e+12	2.048303592552520020e+12	1.893232665188937256e+12	1.723795130372484619e+12	1.535912418447810059e+12	1.320183818726189941e+12	1.183172415359561523e+12	1.123402133523158203e+12	1.064245949153820312e+12	1.006621587309261963e+12	9.518332203803454590e+11	9.012050256199749756e+11	8.563167336723834229e+11	8.199918869726193848e+11	7.976163122025950928e+11	8.129740359444207764e+11	9.405465635721392822e+11	1.271288089346086914e+12	1.334778489230940430e+12	1.111123195141250244e+12	9.099808705631237793e+11	7.313758188101754150e+11	5.749920968054166260e+11	4.411618498349123535e+11	3.318536463014369507e+11	1.873307514510071411e+11
8.272369791450672150e+09	1.710005189021334267e+10	2.436110667024681091e+10	4.380173609562948608e+10	8.736158012251849365e+10	1.296717360887623444e+11	2.442996128165573425e+11	3.625884034529058838e+11	4.109531930479826050e+11	4.455357178768204346e+11	5.034252041079970703e+11	6.024204213626237793e+11	7.287263640654877930e+11	8.910427979909938965e+11	1.096881575991205811e+12	1.289251517298799561e+12	1.377764206905292725e+12	1.529981362536309570e+12	1.818731639553268311e+12	2.121039636615246826e+12	2.434949732407595703e+12	2.733153688797599609e+12	2.989550151015122559e+12	3.062896670105471680e+12	3.078016936593598145e+12	3.142282051325791016e+12	3.175194601149914551e+12	3.089975435711165527e+12	2.960874187099060547e+12	2.790997777421515137e+12	2.511816679341619141e+12	2.285727473418185059e+12	2.194053123482773926e+12	2.092739948842843750e+12	1.954474006518459229e+12	1.805260434225383301e+12	1.642843923502736816e+12	1.461276833590051270e+12	1.341499530164879395e+12	1.280042657515045898e+12	1.219401262426990723e+12	1.160670404429884766e+12	1.105435701134156738e+12	1.055379990756022461e+12	1.012595740903433350e+12	9.808370244273438721e+11	9.673157197307504883e+11	1.002709689191674561e+12	1.184804052047350586e+12	1.645585543166602539e+12	1.746355231830748047e+12	1.453736197203349854e+12	1.190571969053405029e+12	9.568943445811413574e+11	7.522899601836008301e+11	5.771933775972266846e+11	4.341801700404501343e+11	2.450938792606281433e+11
8.304040262770724297e+09	1.715417015846758652e+10	2.442294985726809311e+10	4.389582352355503082e+10	8.753032460456773376e+10	1.307625873488057098e+11	2.471572979133467102e+11	3.676130284334676514e+11	4.172762383335453491e+11	4.528982000254180908e+11	5.121878859836403809e+11	6.133291505488837891e+11	7.423394753416541748e+11	9.081120685808413086e+11	1.118334627443969238e+12	1.314372037949750732e+12	1.404244926467510254e+12	1.558951751471433105e+12	1.852609684824098877e+12	2.159841282312699951e+12	2.478610691496739746e+12	2.781079728397808105e+12	3.040712365834034668e+12	3.114063387258082031e+12	3.128335389638492676e+12	3.192419193298688965e+12	3.221002146949446289e+12	3.129127683224041016e+12	2.992357649929607422e+12	2.813996548876019531e+12	2.525356567599412109e+12	2.290159051042212402e+12	2.188945783102226562e+12	2.076549231730831299e+12	1.925514313333910889e+12	1.761056743974053955e+12	1.579626955713372314e+12	1.372814129784676758e+12	1.250842779210221191e+12	1.208742010614093262e+12	1.167688740508637451e+12	1.128835369550099365e+12	1.093917917483228638e+12	1.064942597873066650e+12	1.044586326577622314e+12	1.037680772519735596e+12	1.053612910416024536e+12	1.129926584991391357e+12	1.389923416952649170e+12	2.026189852412364502e+12	2.189480584894550293e+12	1.822611529040645264e+12	1.492671229569599854e+12	1.199699551997480957e+12	9.431782446154250488e+11	7.236521361430070801e+11	5.443503333816064453e+11	3.072847266904990234e+11
8.335820820287220001e+09	1.720890973366482925e+10	2.448620744317371750e+10	4.399304762699613953e+10	8.770598122949971008e+10	1.318758407842464600e+11	2.500687603386581116e+11	3.727287635038652344e+11	4.237116047833945923e+11	4.603897708338572388e+11	5.211028253174957886e+11	6.244261758459937744e+11	7.561863775517303467e+11	9.254733180798569336e+11	1.140153461033604492e+12	1.339969159965329834e+12	1.431306241393284424e+12	1.588652141515465332e+12	1.887464997450251221e+12	2.199921019067973633e+12	2.523911638692126953e+12	2.831058212147581543e+12	3.094365937765373535e+12	3.168027193331563477e+12	3.181680036609632812e+12	3.245918060550908691e+12	3.271699896921883789e+12	3.174707828414084961e+12	3.031856131187518555e+12	2.846604685275952637e+12	2.549746435790817383e+12	2.306890754742888184e+12	2.198524647746301270e+12	2.077848241084019775e+12	1.917145451307959473e+12	1.741240840019694336e+12	1.545675199479839355e+12	1.320296628664955566e+12	1.195777324632874756e+12	1.166169650944820312e+12	1.137764308632618408e+12	1.111754886976990479e+12	1.089981230988006592e+12	1.074667137420441406e+12	1.068879663241500000e+12	1.078169472901889038e+12	1.113373616412690430e+12	1.216639184780773926e+12	1.528322057748603271e+12	2.281183224701747559e+12	2.485806413728742188e+12	2.069285044079707764e+12	1.694690394448591553e+12	1.362067725778196777e+12	1.070828645812065308e+12	8.215917207685256348e+11	6.180230870147435303e+11	3.488728558353097534e+11
8.367653325965487480e+09	1.726672236508811188e+10	2.455782942882392502e+10	4.410978175176042175e+10	8.792549198476661682e+10	1.330466147210820618e+11	2.530812375089823608e+11	3.779872478042365723e+11	4.303030057565815430e+11	4.680458584222427368e+11	5.301995933451521606e+11	6.357369103185228271e+11	7.702879734870572510e+11	9.431421071966655273e+11	1.162346841487669678e+12	1.366001921953982178e+12	1.458827738591387939e+12	1.618857135946445557e+12	1.922911903414473877e+12	2.240680264221334473e+12	2.569979654333602539e+12	2.881881773450651855e+12	3.148925313926458984e+12	3.222900610003726074e+12	3.235922574533089355e+12	3.300389966318652832e+12	3.324599414605390625e+12	3.223792539111929688e+12	3.076227030298103027e+12	2.885481958862832031e+12	2.581575084850319336e+12	2.332371955531639160e+12	2.218851743877712402e+12	2.092240288054458496e+12	1.924478084399107666e+12	1.740308884378974365e+12	1.534678968595044434e+12	1.296287949442066162e+12	1.169269909505777344e+12	1.147058294726239014e+12	1.126149648389723145e+12	1.107769327910859619e+12	1.093830572698409668e+12	1.086701657375721924e+12	1.089703434083851074e+12	1.108853708007684082e+12	1.155929617085914062e+12	1.276106841215825195e+12	1.620871366601649414e+12	2.448643550243202148e+12	2.679466386932974121e+12	2.230495379677516113e+12	1.826717447949547363e+12	1.468181378804332520e+12	1.154252940523422363e+12	8.855988895287772217e+11	6.661709772968917236e+11	3.760522482206584473e+11
